TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-73973,,"8-(3-phenylprop-1-enyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212025,O=C1NCC2(CCN(C=CCc3ccccc3)CC2)O1,ZFMRMZYRWDKVSB-UHFFFAOYSA-N,199.994125
TOX-73974,,"8-(3,3-diphenylpropyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212027,O=C1NCC2(CCN(CCC(c3ccccc3)c3ccccc3)CC2)O1,NQRHKALHURVSEA-UHFFFAOYSA-N,210.0227701
TOX-73975,,"8-(2-methoxy-2-phenylethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212029,COC(CN1CCC2(CC1)CNC(=O)O2)c1ccccc1,CFFYJEOOYDTURT-UHFFFAOYSA-N,247.9974377
TOX-73976,,"8-[2-(3,4-dichlorophenyl)-2-hydroxyethyl]-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212031,O=C1NCC2(CCN(CC(O)c3ccc(Cl)c(Cl)c3)CC2)O1,PWTQJMATXASIHZ-UHFFFAOYSA-N,328.9752223
TOX-73977,,"8-[2-(2-methoxyphenoxy)ethyl]-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212033,COc1ccccc1OCCN1CCC2(CC1)CNC(=O)O2,BTWRFTXXQLAQBS-UHFFFAOYSA-N,297.9980546
TOX-73979,,"8-phenacyl-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212037,O=C1NCC2(CCN(CC(=O)c3ccccc3)CC2)O1,PNXZXNSKOGHOAM-UHFFFAOYSA-N,382.9860383
TOX-73980,,"8-(2-pyridin-2-ylethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212038,O=C1NCC2(CCN(CCc3ccccn3)CC2)O1,VOHHDIWNVKPOJT-UHFFFAOYSA-N,284.9945471
TOX-73981,,"8-(2-pyridin-4-ylethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212040,O=C1NCC2(CCN(CCc3ccncc3)CC2)O1,IHRKXILSEMXKFK-UHFFFAOYSA-N,123.9976274
TOX-73982,,"8-[3-(furan-2-yl)propyl]-1-oxa-3,8-diazaspiro[4.5]decan-2-one",212042,O=C1NCC2(CCN(CCCc3ccco3)CC2)O1,RKQXGBSBUZXMQQ-UHFFFAOYSA-N,670.9873068
TOX-73983,,"methyl 4,6-dihydroxy-2-methyl-3,4-dihydro-1H-isoquinoline-1-carboxylate",32104,COC(=O)C1c2ccc(O)cc2C(O)CN1C,MEKWCZAUQSRYJM-UHFFFAOYSA-N,499.9894632
TOX-73984,,"3-methylbutyl 4,6-dihydroxy-2-methyl-3,4-dihydro-1H-isoquinoline-1-carboxylate",32105,CC(C)CCOC(=O)C1c2ccc(O)cc2C(O)CN1C,HELVHBUMENIROO-UHFFFAOYSA-N,999.9897742
TOX-73985,,"ethyl 4,6-dihydroxy-1,2,3,4-tetrahydroisoquinoline-1-carboxylate",32106,CCOC(=O)C1NCC(O)c2cc(O)ccc21,OAYKONALAFMHSQ-UHFFFAOYSA-N,999.9789249
TOX-73986,,[2-(hydroxymethyl)-2-methylpentyl] N-benzylcarbamate,212903,CCCC(C)(CO)COC(=O)NCc1ccccc1,FQSWAPFQPLQSHF-UHFFFAOYSA-N,419.9952512
TOX-73987,,"[2-(hydroxymethyl)-2-methylpentyl] N,N-dimethylcarbamate",117183,CCCC(C)(CO)COC(=O)N(C)C,ACRBVLNVNAEIRT-UHFFFAOYSA-N,649.9936053
TOX-73988,,[2-(hydroxymethyl)-2-methylpentyl] N-methyl-N-(1-phenylpropan-2-yl)carbamate,117184,CCCC(C)(CO)COC(=O)N(C)C(C)Cc1ccccc1,KRSJNPQCDCZRDP-UHFFFAOYSA-N,2049.773283
TOX-73989,,"[2-(hydroxymethyl)-2-methylpentyl] N,N-dibutylcarbamate",212904,CCCCN(CCCC)C(=O)OCC(C)(CO)CCC,CMBVQXWTMHCRGN-UHFFFAOYSA-N,419.9941557
TOX-73990,,[2-(hydroxymethyl)-2-methylpentyl] morpholine-4-carboxylate,212905,CCCC(C)(CO)COC(=O)N1CCOCC1,JDRCJFGWTFMWAJ-UHFFFAOYSA-N,280.0011416
TOX-73991,,4-[[2-(hydroxymethyl)-2-methylpentoxy]carbonylamino]benzoic acid,117185,CCCC(C)(CO)COC(=O)Nc1ccc(C(=O)O)cc1,GBHPLASTJYCUFJ-UHFFFAOYSA-N,1179.980022
TOX-73992,,"[2-(hydroxymethyl)-2,3-dimethylpentyl] N-propan-2-ylcarbamate",212906,CCC(C)C(C)(CO)COC(=O)NC(C)C,VBLCEXPSCQTKLT-UHFFFAOYSA-N,279.9927376
TOX-73993,,"[2-(hydroxymethyl)-2,3-dimethylpentyl] N-prop-2-ynylcarbamate",117186,C#CCNC(=O)OCC(C)(CO)C(C)CC,MHUKGVQDAKFWOK-UHFFFAOYSA-N,439.9922569
TOX-73994,,[2-ethyl-2-(hydroxymethyl)hexyl] N-ethylcarbamate,117187,CCCCC(CC)(CO)COC(=O)NCC,NLQAPNFYYXMZEG-UHFFFAOYSA-N,949.9753598
TOX-73995,,[2-ethyl-2-(hydroxymethyl)hexyl] N-propylcarbamate,212907,CCCCC(CC)(CO)COC(=O)NCCC,CZDCKVIHZSVWLE-UHFFFAOYSA-N,419.9948644
TOX-73996,,"[2-(hydroxymethyl)-2-phenylbutyl] N,N-dimethylcarbamate",117188,CCC(CO)(COC(=O)N(C)C)c1ccccc1,FVYNXBCYHZXKIV-UHFFFAOYSA-N,679.9837654
TOX-73997,,"(3-hydroxy-2,2-diphenylpropyl) N-methylcarbamate",117463,CNC(=O)OCC(CO)(c1ccccc1)c1ccccc1,NSFWQVLIKNSZQT-UHFFFAOYSA-N,1279.986543
TOX-73998,,"(3-hydroxy-2,2-diphenylpropyl) N-ethylcarbamate",117464,CCNC(=O)OCC(CO)(c1ccccc1)c1ccccc1,BAMSHZXIILXXOZ-UHFFFAOYSA-N,180.018038
TOX-73999,,"(3-hydroxy-2,2-diphenylpropyl) N-propylcarbamate",212908,CCCNC(=O)OCC(CO)(c1ccccc1)c1ccccc1,HAXCAUFDFVXCQJ-UHFFFAOYSA-N,420.0040209
TOX-74000,,"(3-hydroxy-2,2-diphenylpropyl) N-propan-2-ylcarbamate",212909,CC(C)NC(=O)OCC(CO)(c1ccccc1)c1ccccc1,XGWJVYFOCWYRKX-UHFFFAOYSA-N,2100.020103
TOX-74001,,"[3-hydroxy-2,2-bis(4-methylphenyl)propyl] N-methylcarbamate",212910,CNC(=O)OCC(CO)(c1ccc(C)cc1)c1ccc(C)cc1,WNPSVNKFQVAULY-UHFFFAOYSA-N,1400.013402
TOX-74002,,2-(carbamoyloxymethyl)butyl N-methylcarbamate,117189,CCC(COC(N)=O)COC(=O)NC,QGOXHXFKOTUXNE-UHFFFAOYSA-N,419.9876606
TOX-74003,,[3-methyl-2-(prop-2-ynylcarbamoyloxymethyl)hexyl]carbamic acid,212911,C#CCNC(=O)OCC(CNC(=O)O)C(C)CCC,NRCAWZFRHVDGMR-UHFFFAOYSA-N,419.9860175
TOX-74004,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-methylcarbamate,117190,CCC(C)(COC(N)=O)COC(=O)NC,IPMKEQXUUSDMIW-UHFFFAOYSA-N,619.9914771
TOX-74005,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-ethylcarbamate,117191,CCNC(=O)OCC(C)(CC)COC(N)=O,SPWCVDCYIJQRPF-UHFFFAOYSA-N,800.0000007
TOX-74006,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-propylcarbamate,117192,CCCNC(=O)OCC(C)(CC)COC(N)=O,WZJMZKKLJRBDOL-UHFFFAOYSA-N,579.9835165
TOX-74007,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-propan-2-ylcarbamate,117193,CCC(C)(COC(N)=O)COC(=O)NC(C)C,FBRXLSJWUNGLDK-UHFFFAOYSA-N,729.9792543
TOX-74008,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-prop-2-enylcarbamate,212912,C=CCNC(=O)OCC(C)(CC)COC(N)=O,UTEMPGAYVGUMJT-UHFFFAOYSA-N,509.9979126
TOX-74009,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-prop-2-ynylcarbamate,117194,C#CCNC(=O)OCC(C)(CC)COC(N)=O,ZBIWEHXTTKECOE-UHFFFAOYSA-N,999.9793629
TOX-74010,,[2-(carbamoyloxymethyl)-2-methylbutyl] N-butylcarbamate,117195,CCCCNC(=O)OCC(C)(CC)COC(N)=O,BJBAFESJPDKJEJ-UHFFFAOYSA-N,569.9912415
TOX-74011,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-methylcarbamate,117196,CCCC(C)(COC(N)=O)COC(=O)NC,MPWSEBACFSFMLW-UHFFFAOYSA-N,730.0000004
TOX-74012,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-ethylcarbamate,117197,CCCC(C)(COC(N)=O)COC(=O)NCC,LORFBSZZGKKTAK-UHFFFAOYSA-N,699.9801054
TOX-74013,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-ethenylcarbamate,117198,C=CNC(=O)OCC(C)(CCC)COC(N)=O,QMTWOKBKQQYFPK-UHFFFAOYSA-N,619.9974617
TOX-74014,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-acetylcarbamate,117199,CCCC(C)(COC(N)=O)COC(=O)NC(C)=O,BWTYUJLNQMANLA-UHFFFAOYSA-N,760.9999994
TOX-74015,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-propylcarbamate,117200,CCCNC(=O)OCC(C)(CCC)COC(N)=O,UUDDUULTKKTFNC-UHFFFAOYSA-N,789.9878618
TOX-74016,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-prop-2-enylcarbamate,117201,C=CCNC(=O)OCC(C)(CCC)COC(N)=O,UDVZFCGWSYNODA-UHFFFAOYSA-N,499.9845154
TOX-74017,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-prop-2-ynylcarbamate,117202,C#CCNC(=O)OCC(C)(CCC)COC(N)=O,NUXWIIFYEUCZKQ-UHFFFAOYSA-N,649.9949286
TOX-74018,,[2-(butan-2-ylcarbamoyloxymethyl)-2-methylpentyl]carbamic acid,212913,CCCC(C)(CNC(=O)O)COC(=O)NC(C)CC,RBXZOZRVBSQVSL-UHFFFAOYSA-N,419.9984689
TOX-74019,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-(2-methylpropyl)carbamate,212914,CCCC(C)(COC(N)=O)COC(=O)NCC(C)C,ZCDCPZLUPGJYAF-UHFFFAOYSA-N,939.9965728
TOX-74020,,[2-(but-2-enylcarbamoyloxymethyl)-2-methylpentyl]carbamic acid,212915,CC=CCNC(=O)OCC(C)(CCC)CNC(=O)O,ONKSYNDVJFTYGI-UHFFFAOYSA-N,939.9827421
TOX-74021,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-(2-methylprop-2-enyl)carbamate,117203,C=C(C)CNC(=O)OCC(C)(CCC)COC(N)=O,RJQFSZABCNPBQY-UHFFFAOYSA-N,899.9834768
TOX-74022,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-(furan-2-yl)carbamate,117204,CCCC(C)(COC(N)=O)COC(=O)Nc1ccco1,MCRZDGWCWKQOMX-UHFFFAOYSA-N,629.9955682
TOX-74023,Pentylcarbamic acid 2-(hydroxymethyl)-2-methylpentyl ester carbamate (ester),[2-(carbamoyloxymethyl)-2-methylpentyl] N-pentylcarbamate,212916,CCCCCNC(=O)OCC(C)(CCC)COC(N)=O,ALKZEBDLPNIUHP-UHFFFAOYSA-N,939.9739231
TOX-74024,,[2-methyl-2-(3-methylbutylcarbamoyloxymethyl)pentyl]carbamic acid,212917,CCCC(C)(CNC(=O)O)COC(=O)NCCC(C)C,QVGQWKMIRWZMAD-UHFFFAOYSA-N,939.9739231
TOX-74025,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-(2-methylbut-3-yn-2-yl)carbamate,117205,C#CC(C)(C)NC(=O)OCC(C)(CCC)COC(N)=O,FCNBIVGBRLYZIR-UHFFFAOYSA-N,489.9896613
TOX-74026,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-benzylcarbamate,212918,CCCC(C)(COC(N)=O)COC(=O)NCc1ccccc1,VUAHEQMBPKYXHB-UHFFFAOYSA-N,1399.96368
TOX-74027,,[2-(carbamoyloxymethyl)-2-methylpentyl] N-pyridin-3-ylcarbamate,212920,CCCC(C)(COC(N)=O)COC(=O)Nc1cccnc1,WMMPXIWZQABLFQ-UHFFFAOYSA-N,279.9914672
TOX-74028,,"[2,3-dimethyl-2-(methylcarbamoyloxymethyl)butyl]carbamic acid",212921,CNC(=O)OCC(C)(CNC(=O)O)C(C)C,WXLPPRFNUYCTON-UHFFFAOYSA-N,619.9999998
TOX-74029,,"[2-(carbamoyloxymethyl)-2,3-dimethylbutyl] N-propylcarbamate",117206,CCCNC(=O)OCC(C)(COC(N)=O)C(C)C,DRAZTHQSSHSOGK-UHFFFAOYSA-N,764.9882461
TOX-74030,,"[2-(carbamoyloxymethyl)-2,3-dimethylbutyl] N-propan-2-ylcarbamate",117207,CC(C)NC(=O)OCC(C)(COC(N)=O)C(C)C,JJVXIAKMZKNEBD-UHFFFAOYSA-N,759.9883227
TOX-74031,,"[2-(carbamoyloxymethyl)-2,3-dimethylbutyl] N-prop-2-enylcarbamate",117208,C=CCNC(=O)OCC(C)(COC(N)=O)C(C)C,UFNQVVBSSBHLEA-UHFFFAOYSA-N,529.9835861
TOX-74032,,"[2-(carbamoyloxymethyl)-2,3-dimethylbutyl] N-prop-2-ynylcarbamate",117209,C#CCNC(=O)OCC(C)(COC(N)=O)C(C)C,OXZTXUBLTWIENJ-UHFFFAOYSA-N,529.9958637
TOX-74033,,"[2-(carbamoyloxymethyl)-2,3-dimethylbutyl] N-butylcarbamate",117210,CCCCNC(=O)OCC(C)(COC(N)=O)C(C)C,TWFMXSDQDOHDBM-UHFFFAOYSA-N,559.997959
TOX-74034,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-methylcarbamate,117211,CCCCC(C)(COC(N)=O)COC(=O)NC,PKPLURVGDLZTTR-UHFFFAOYSA-N,514.9853633
TOX-74035,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-ethylcarbamate,117212,CCCCC(C)(COC(N)=O)COC(=O)NCC,KLYLIFFVIQXKAZ-UHFFFAOYSA-N,659.9898588
TOX-74036,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-propylcarbamate,117213,CCCCC(C)(COC(N)=O)COC(=O)NCCC,CQDBDTSGRAWSKF-UHFFFAOYSA-N,531.9980607
TOX-74037,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-propan-2-ylcarbamate,117214,CCCCC(C)(COC(N)=O)COC(=O)NC(C)C,WIKXJKUZYYOTBP-UHFFFAOYSA-N,839.9969385
TOX-74038,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-prop-2-ynylcarbamate,117215,C#CCNC(=O)OCC(C)(CCCC)COC(N)=O,OYMJHUCUQXLOTC-UHFFFAOYSA-N,344.9885138
TOX-74039,,[2-(carbamoyloxymethyl)-2-methylhexyl] N-butylcarbamate,117216,CCCCNC(=O)OCC(C)(CCCC)COC(N)=O,YDBOSOSNSKVUHP-UHFFFAOYSA-N,699.980582
TOX-74040,,"[2-(carbamoyloxymethyl)-2,3-dimethylpentyl] N-propylcarbamate",117217,CCCNC(=O)OCC(C)(COC(N)=O)C(C)CC,CHRFQIPAIYEJEP-UHFFFAOYSA-N,619.9977397
TOX-74041,,"[2-(carbamoyloxymethyl)-2,3-dimethylpentyl] N-prop-2-enylcarbamate",117218,C=CCNC(=O)OCC(C)(COC(N)=O)C(C)CC,YLYGPLGSAOZVSS-UHFFFAOYSA-N,343.9936844
TOX-74042,,"[2-(carbamoyloxymethyl)-2,3-dimethylpentyl] N-prop-2-ynylcarbamate",117219,C#CCNC(=O)OCC(C)(COC(N)=O)C(C)CC,ALODHPFRWSUBCD-UHFFFAOYSA-N,509.9830204
TOX-74043,,"[2,4-dimethyl-2-(prop-2-ynylcarbamoyloxymethyl)pentyl]carbamic acid",212922,C#CCNC(=O)OCC(C)(CNC(=O)O)CC(C)C,HXTFJGSIQKHAAU-UHFFFAOYSA-N,419.9860175
TOX-74044,,"[2-(carbamoyloxymethyl)-2,4-dimethylpentyl] N-butylcarbamate",117220,CCCCNC(=O)OCC(C)(COC(N)=O)CC(C)C,JGDLWBTULYDFPC-UHFFFAOYSA-N,759.9789171
TOX-74045,,(3-carbamoyloxy-2-methyl-2-phenylpropyl) N-propylcarbamate,117221,CCCNC(=O)OCC(C)(COC(N)=O)c1ccccc1,XOTGIMIAOGYFEM-UHFFFAOYSA-N,585.9980086
TOX-74046,,(3-carbamoyloxy-2-methyl-2-phenylpropyl) N-prop-2-ynylcarbamate,212923,C#CCNC(=O)OCC(C)(COC(N)=O)c1ccccc1,NYQOOJAHHHPSQW-UHFFFAOYSA-N,939.9708589
TOX-74047,,[2-(carbamoyloxymethyl)-2-ethylbutyl] N-ethylcarbamate,212924,CCNC(=O)OCC(CC)(CC)COC(N)=O,HEXOMFVTUJFZTO-UHFFFAOYSA-N,939.9732853
TOX-74048,,[2-(carbamoyloxymethyl)-2-ethylbutyl] N-propylcarbamate,117465,CCCNC(=O)OCC(CC)(CC)COC(N)=O,ATJFNCBLTADTPP-UHFFFAOYSA-N,759.9883227
TOX-74049,,[2-(carbamoyloxymethyl)-2-ethylbutyl] N-prop-2-enylcarbamate,117466,C=CCNC(=O)OCC(CC)(CC)COC(N)=O,DWDXRBSFDKWBHA-UHFFFAOYSA-N,329.9897798
TOX-74050,,[2-(carbamoyloxymethyl)-2-ethylbutyl] N-butylcarbamate,117467,CCCCNC(=O)OCC(CC)(CC)COC(N)=O,HNVFEIFBCWEIOW-UHFFFAOYSA-N,819.9970107
TOX-74051,,[2-(carbamoyloxymethyl)-2-ethylpentyl] N-propan-2-ylcarbamate,117222,CCCC(CC)(COC(N)=O)COC(=O)NC(C)C,PLZUGJMGQQVNND-UHFFFAOYSA-N,879.9967925
TOX-74052,,[2-(carbamoyloxymethyl)-2-ethyl-3-methylbutyl] N-propan-2-ylcarbamate,117223,CCC(COC(N)=O)(COC(=O)NC(C)C)C(C)C,GMCIKUIXWWYNKS-UHFFFAOYSA-N,729.9973393
TOX-74053,,[2-(carbamoyloxymethyl)-2-ethylhexyl] N-methylcarbamate,117224,CCCCC(CC)(COC(N)=O)COC(=O)NC,ATHNPVQWHCXXBZ-UHFFFAOYSA-N,508.9921792
TOX-74054,,[2-(carbamoyloxymethyl)-2-ethylhexyl] N-ethylcarbamate,117225,CCCCC(CC)(COC(N)=O)COC(=O)NCC,SJGNTKAHLOBSEZ-UHFFFAOYSA-N,799.9970844
TOX-74055,,[2-(carbamoyloxymethyl)-2-ethylhexyl] N-prop-2-ynylcarbamate,117226,C#CCNC(=O)OCC(CC)(CCCC)COC(N)=O,KQFSLSHCXZRAJU-UHFFFAOYSA-N,509.9892392
TOX-74056,,2-(diethylamino)ethyl 9-ethylfluorene-9-carboxylate,32942,CCN(CC)CCOC(=O)C1(CC)c2ccccc2-c2ccccc21,IMXRUEKSWQADJK-UHFFFAOYSA-N,140.0153499
TOX-74058,(RS)-Carbocisteine,2-amino-3-(carboxymethylsulfanyl)propanoic acid,1080,NC(CSCC(=O)O)C(=O)O,GBFLZEXEOZUWRN-UHFFFAOYSA-N,2066.514697
TOX-74059,,"5-benzamido-N-(4-ethoxyphenyl)-3-methyl-1,2-thiazole-4-carboxamide",32945,CCOc1ccc(NC(=O)c2c(C)nsc2NC(=O)c2ccccc2)cc1,GHQGBVSKUDECJR-UHFFFAOYSA-N,230.9654824
TOX-74061,,3-(diethylamino)propyl 9H-fluorene-9-carboxylate,32947,CCN(CC)CCCOC(=O)C1c2ccccc2-c2ccccc21,PGXGTIWMGFQSAZ-UHFFFAOYSA-N,219.9755127
TOX-74063,,2-(2-carbamoylphenoxy)acetic acid,93086,NC(=O)c1ccccc1OCC(=O)O,RLISWLLILOTWGG-UHFFFAOYSA-N,3999.918018
TOX-74064,,(2-acetyloxy-3-hydroxypropyl) acetate,66021,CC(=O)OCC(CO)OC(C)=O,UXDDRFCJKNROTO-UHFFFAOYSA-N,2300.026111
TOX-74066,,[2-hydroxy-3-(2-methoxyphenoxy)propyl] pyridine-3-carboxylate,32949,COc1ccccc1OCC(O)COC(=O)c1cccnc1,KEILUTHWAVRVQU-UHFFFAOYSA-N,3099.959115
TOX-74069,,1-nitro-2-[2-(2-nitrophenyl)ethynyl]benzene,212931,O=[N+]([O-])c1ccccc1C#Cc1ccccc1[N+](=O)[O-],NGAAWVNDUVZWCT-UHFFFAOYSA-N,1499.955263
TOX-74075,,"N,N-dimethyl-1-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylideneamino)oxypropan-2-amine",32952,CC(CON=c1c2ccccc2ccc2ccccc12)N(C)C,OUHIJNOMRMDKPS-UHFFFAOYSA-N,44.99867821
TOX-74076,,"N,N'-bis(2-methoxyethyl)ethanedithioamide",3032813,COCCNC(=S)C(=S)NCCOC,OQNFYFONNMFOPH-UHFFFAOYSA-N,400.064308
TOX-74077,,"N,N'-di(propan-2-yl)ethanedithioamide",3032814,CC(C)NC(=S)C(=S)NC(C)C,GSEFMUQOUPKBNV-UHFFFAOYSA-N,25.0044039
TOX-74078,,"N,N-dimethyl-4-(1-methylquinolin-1-ium-2-yl)aniline",212936,CN(C)c1ccc(-c2ccc3ccccc3[n+]2C)cc1,WRXIHJQKDWSVOH-UHFFFAOYSA-N,1000.136692
TOX-74079,,"4-(6-chloro-1-methylquinolin-1-ium-2-yl)-N,N-dimethylaniline",212938,CN(C)c1ccc(-c2ccc3cc(Cl)ccc3[n+]2C)cc1,CEAZQBKEWKXPJC-UHFFFAOYSA-N,999.96978
TOX-74080,,"4-(1,7-dimethylquinolin-1-ium-2-yl)-N,N-dimethylaniline",212940,Cc1ccc2ccc(-c3ccc(N(C)C)cc3)[n+](C)c2c1,KOIBTOUFGDJHLR-UHFFFAOYSA-N,1000.032446
TOX-74081,,"4-(1,8-dimethylquinolin-1-ium-2-yl)-N,N-dimethylaniline",212942,Cc1cccc2ccc(-c3ccc(N(C)C)cc3)[n+](C)c12,ARRWWCSVLCNPQL-UHFFFAOYSA-N,1000.032446
TOX-74082,,"4-(1,6-dimethylquinolin-1-ium-2-yl)-N,N-diethylaniline",212944,CCN(CC)c1ccc(-c2ccc3cc(C)ccc3[n+]2C)cc1,GCWVKRJDDBYCAZ-UHFFFAOYSA-N,999.8526747
TOX-74084,,2-(carbamoyloxymethyl)butyl N-propylcarbamate,117232,CCCNC(=O)OCC(CC)COC(N)=O,TUQLBASXUYTTNN-UHFFFAOYSA-N,830.9999992
TOX-74086,,"6-[8-(3,4-dihydroxy-2,4,5-trimethyloxolan-2-yl)-7-methylocta-1,3,5,7-tetraenyl]-4-methoxy-5-methylpyran-2-one",293275,COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C,JLSVDPQAIKFBTO-UHFFFAOYSA-N,7.200232556
TOX-74087,,2-(dodecylamino)ethyl hydrogen sulfite,117481,CCCCCCCCCCCCNCCOS(=O)O,ZHZMSMQMDJGFJC-UHFFFAOYSA-N,399.9959113
TOX-74089,,N-[4-[(4-chlorophenyl)methoxy]phenyl]-2-piperazin-1-ylacetamide,212946,O=C(CN1CCNCC1)Nc1ccc(OCc2ccc(Cl)cc2)cc1,QIZJIWCWMCKEIV-UHFFFAOYSA-N,429.9318901
TOX-74091,,2-(furan-2-ylmethyl)butyl-trimethylazanium,212956,CCC(Cc1ccco1)C[N+](C)(C)C,CISLHWQUAOCETJ-UHFFFAOYSA-N,0.999979625
TOX-74092,,ethyl-[2-(furan-2-ylmethyl)butyl]-dimethylazanium,212958,CCC(Cc1ccco1)C[N+](C)(C)CC,MMIPRTZRUIADKX-UHFFFAOYSA-N,4.999976229
TOX-74093,,benzyl-[2-(furan-2-ylmethyl)butyl]-dimethylazanium,32980,CCC(Cc1ccco1)C[N+](C)(C)Cc1ccccc1,QGUJRLABJCJTLH-UHFFFAOYSA-N,4.99977975
TOX-74095,,"3-(furan-2-yl)-N,N-dimethylpropan-1-amine",32982,CN(C)CCCc1ccco1,ZVYXJRBGGKPKDF-UHFFFAOYSA-N,4.999836838
TOX-74096,,"N,N-dimethyl-3-(5-methylfuran-2-yl)propan-1-amine",32983,Cc1ccc(CCCN(C)C)o1,WWMPDCHGUCATTM-UHFFFAOYSA-N,4.999940215
TOX-74097,,"4-(furan-2-yl)-N,N-dimethylbutan-2-amine",32984,CC(CCc1ccco1)N(C)C,KFVAONFBHBTMNO-UHFFFAOYSA-N,4.999940215
TOX-74098,,"3-(furan-2-yl)-N,N,2-trimethylpropan-1-amine",32985,CC(Cc1ccco1)CN(C)C,NUSITTGPPMRNSQ-UHFFFAOYSA-N,7.070983249
TOX-74099,,"2-(furan-2-ylmethyl)-N,N-dimethylbutan-1-amine",32986,CCC(Cc1ccco1)CN(C)C,YSORUHMRABXBEL-UHFFFAOYSA-N,4.999751769
TOX-74100,,3-(furan-2-yl)propyl-trimethylazanium,212973,C[N+](C)(C)CCCc1ccco1,WHLLTAOPKBQYPW-UHFFFAOYSA-N,0.999999999
TOX-74101,,N-[2-(dimethylamino)-2-oxoethyl]-2-phenylacetamide,32995,CN(C)C(=O)CNC(=O)Cc1ccccc1,OZTTXCISDPJUDI-UHFFFAOYSA-N,1399.98729
TOX-74103,,"ethyl N-[(E)-1-(2,4-dichlorophenyl)ethylideneamino]carbamate",5493320,CCOC(=O)N/N=C(/C)c1ccc(Cl)cc1Cl,OUGRHYVTDGBCHX-VGOFMYFVSA-N,149.9972739
TOX-74104,,"1,1,1-trichloro-3-methylbutane-2,3-diol",212986,CC(C)(O)C(O)C(Cl)(Cl)Cl,WWQAIJNBPAEZTE-UHFFFAOYSA-N,639.9876617
TOX-74105,,"1,1,1-trichlorohexane-2,3-diol",212987,CCCC(O)C(O)C(Cl)(Cl)Cl,WHZQHOWMESPCCL-UHFFFAOYSA-N,639.9682179
TOX-74108,,[2-(carbamoyloxymethyl)-2-(chloromethyl)butyl] carbamate,212990,CCC(CCl)(COC(N)=O)COC(N)=O,YEQGIVORTJGIPB-UHFFFAOYSA-N,619.9974026
TOX-74109,,"2-ethyl-2-propylpropane-1,3-diol",117489,CCCC(CC)(CO)CO,QPIAAQDLOJNQMP-UHFFFAOYSA-N,549.9999994
TOX-74110,,"2-butan-2-yl-2-ethylpropane-1,3-diol",117239,CCC(C)C(CC)(CO)CO,FAPQAMNNSKCDTL-UHFFFAOYSA-N,419.9816546
TOX-74111,,[2-(carbamoyloxymethyl)-2-ethyl-3-methylpentyl] carbamate,117240,CCC(C)C(CC)(COC(N)=O)COC(N)=O,GPTQBJOBBYXFDM-UHFFFAOYSA-N,699.9801054
TOX-74112,,[2-(carbamoyloxymethyl)-2-ethyl-4-methylpentyl] carbamate,117490,CCC(COC(N)=O)(COC(N)=O)CC(C)C,OQOHSPIPPVKMOW-UHFFFAOYSA-N,1099.968739
TOX-74113,,"2-ethyl-2-(2-methylpropyl)propane-1,3-diol",117491,CCC(CO)(CO)CC(C)C,QNKRHLZUPSSIPN-UHFFFAOYSA-N,249.98908
TOX-74114,,"2-ethyl-2-pentylpropane-1,3-diol",212991,CCCCCC(CC)(CO)CO,FKXLOGLAYTUOFK-UHFFFAOYSA-N,279.9935734
